timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634974376.562135	0.0	0.0	0.0	0.0	0.0	-1.0	48.0	52.0	74.0	60.0	50.0	952.16	2.0	17.0	2.0	-962.0
1634974376.668438	0.0	0.0	0.0	0.0	0.0	-1.0	48.0	52.0	76.0	70.0	50.0	952.22	2.0	4.0	11.0	-972.0
1634974376.767268	0.0	0.0	0.0	0.0	0.0	-1.0	48.0	52.0	77.0	70.0	50.0	952.29	2.0	4.0	9.0	-969.0
1634974376.878373	0.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	79.0	70.0	50.0	952.33	2.0	3.0	13.0	-979.0
1634974376.981441	0.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	79.0	70.0	50.0	952.29	2.0	6.0	15.0	-975.0
1634974377.082975	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	80.0	70.0	50.0	952.26	2.0	9.0	13.0	-980.0
1634974377.181617	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	81.0	70.0	50.0	952.28	2.0	11.0	11.0	-990.0
1634974377.28028	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	81.0	70.0	50.0	952.28	2.0	-6.0	16.0	-1002.0
1634974377.390996	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	82.0	80.0	50.0	952.29	2.0	15.0	8.0	-975.0
1634974377.484728	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	82.0	80.0	50.0	952.3	3.0	19.0	12.0	-995.0
1634974377.582859	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	83.0	80.0	50.0	952.27	3.0	30.0	6.0	-986.0
1634974377.695989	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	83.0	80.0	50.0	952.32	3.0	8.0	9.0	-982.0
1634974377.789715	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	83.0	80.0	50.0	952.26	3.0	26.0	4.0	-982.0
1634974377.898085	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	84.0	80.0	50.0	952.27	3.0	25.0	1.0	-987.0
1634974377.994719	0.0	0.0	0.0	0.0	0.0	0.0	47.0	51.0	84.0	80.0	50.0	952.37	3.0	22.0	6.0	-990.0
1634974378.041585	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	50.0	952.37	3.0	30.0	5.0	-995.0
1634974378.149711	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	50.0	952.34	3.0	30.0	0.0	-1000.0
1634974378.245082	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	50.0	952.35	3.0	20.0	13.0	-1005.0
1634974378.355954	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	50.0	952.35	3.0	23.0	12.0	-1003.0
1634974378.456146	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	85.0	80.0	50.0	952.29	4.0	24.0	8.0	-996.0
1634974378.564578	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	50.0	952.31	4.0	13.0	16.0	-1011.0
1634974378.656566	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	50.0	952.33	4.0	38.0	7.0	-984.0
1634974378.766564	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	50.0	952.34	4.0	26.0	10.0	-1001.0
1634974378.862225	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	85.0	80.0	50.0	952.3	4.0	29.0	8.0	-989.0
1634974378.960345	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	85.0	80.0	50.0	952.33	4.0	19.0	12.0	-1005.0
1634974379.064566	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	50.0	952.34	4.0	31.0	8.0	-990.0
1634974379.176136	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	50.0	952.38	4.0	28.0	12.0	-995.0
1634974379.264213	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	49.0	952.37	4.0	26.0	16.0	-996.0
1634974379.369858	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	49.0	952.35	4.0	29.0	3.0	-989.0
1634974379.467079	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	49.0	952.32	5.0	23.0	14.0	-996.0
1634974379.580517	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	49.0	952.35	5.0	22.0	17.0	-991.0
1634974379.68398	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	49.0	952.39	5.0	8.0	20.0	-1008.0
1634974379.77972	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	49.0	952.36	5.0	25.0	13.0	-994.0
1634974379.876836	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	49.0	952.36	5.0	41.0	7.0	-1000.0
1634974379.985209	1.0	0.0	0.0	0.0	0.0	0.0	48.0	51.0	85.0	80.0	49.0	952.34	5.0	19.0	17.0	-992.0
1634974380.087073	1.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.3	5.0	14.0	17.0	-1003.0
1634974380.19013	1.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.36	5.0	22.0	15.0	-985.0
1634974380.286436	1.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.36	5.0	38.0	3.0	-1008.0
1634974380.399963	1.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	85.0	80.0	49.0	952.34	5.0	19.0	16.0	-995.0
1634974380.49539	0.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.35	6.0	5.0	23.0	-1012.0
1634974380.603525	0.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.36	6.0	12.0	10.0	-1000.0
1634974380.649398	0.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.32	6.0	11.0	14.0	-994.0
1634974380.744668	0.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.34	6.0	23.0	11.0	-984.0
1634974380.850306	0.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.31	6.0	17.0	3.0	-987.0
1634974380.953842	0.0	0.0	0.0	0.0	0.0	0.0	48.0	52.0	84.0	80.0	49.0	952.3	6.0	17.0	8.0	-994.0
1634974381.107159	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	83.0	80.0	49.0	952.32	6.0	24.0	9.0	-993.0
1634974381.21051	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	49.0	952.38	6.0	26.0	9.0	-994.0
1634974381.265294	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.3	6.0	31.0	2.0	-986.0
1634974381.358545	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	83.0	80.0	48.0	952.29	6.0	19.0	2.0	-996.0
1634974381.464821	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.39	7.0	21.0	9.0	-992.0
1634974381.559017	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.37	7.0	13.0	10.0	-1004.0
1634974381.662889	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.25	7.0	21.0	3.0	-996.0
1634974381.772048	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.28	7.0	-1.0	9.0	-1006.0
1634974381.867989	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.33	7.0	19.0	11.0	-992.0
1634974382.034561	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.38	7.0	19.0	8.0	-998.0
1634974382.164877	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.36	7.0	12.0	2.0	-991.0
1634974382.1805	1.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.34	7.0	38.0	-5.0	-1000.0
1634974382.393839	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.44	7.0	9.0	-1.0	-1010.0
1634974382.393839	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.33	7.0	27.0	6.0	-1006.0
1634974382.508661	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.33	8.0	22.0	-4.0	-993.0
1634974382.675233	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.37	8.0	12.0	-1.0	-1018.0
1634974382.69451	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.36	8.0	3.0	3.0	-995.0
1634974382.783907	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.37	8.0	22.0	2.0	-1003.0
1634974382.920086	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.37	8.0	22.0	1.0	-985.0
1634974383.031914	0.0	0.0	0.0	0.0	0.0	0.0	49.0	52.0	84.0	80.0	48.0	952.36	8.0	21.0	4.0	-1001.0
1634974383.097704	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	48.0	952.36	8.0	10.0	4.0	-1005.0
1634974383.222064	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	48.0	952.33	8.0	22.0	12.0	-999.0
1634974383.230564	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	48.0	952.33	8.0	22.0	12.0	-999.0
1634974383.306312	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.41	8.0	26.0	0.0	-976.0
1634974383.40856	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	47.0	952.4	8.0	30.0	0.0	-979.0
1634974383.570795	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.35	9.0	21.0	3.0	-999.0
1634974383.725972	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	47.0	952.33	9.0	26.0	-2.0	-1001.0
1634974383.725972	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	47.0	952.35	9.0	25.0	5.0	-1000.0
1634974383.815013	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	47.0	952.45	9.0	26.0	3.0	-996.0
1634974383.915489	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	47.0	952.44	9.0	19.0	6.0	-990.0
1634974384.012685	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	47.0	952.35	9.0	19.0	6.0	-990.0
1634974384.115868	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.39	9.0	25.0	-4.0	-996.0
1634974384.211014	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.35	9.0	18.0	0.0	-1000.0
1634974384.321327	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.35	9.0	11.0	10.0	-1004.0
1634974384.423057	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.39	9.0	31.0	-4.0	-1001.0
1634974384.518598	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.34	10.0	-18.0	16.0	-1008.0
1634974384.624289	1.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.28	10.0	26.0	-7.0	-985.0
1634974384.672941	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.38	10.0	12.0	1.0	-988.0
1634974384.786535	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	47.0	952.43	10.0	15.0	0.0	-992.0
1634974384.876069	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	86.0	80.0	47.0	952.45	10.0	-2.0	8.0	-1001.0
1634974384.985227	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	86.0	80.0	47.0	952.36	10.0	21.0	10.0	-971.0
1634974385.078952	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	86.0	80.0	47.0	952.33	10.0	11.0	-3.0	-991.0
1634974385.182319	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	86.0	80.0	47.0	952.31	10.0	20.0	-2.0	-990.0
1634974385.29338	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	86.0	80.0	46.0	952.29	10.0	-10.0	4.0	-991.0
1634974385.388757	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	87.0	80.0	46.0	952.36	10.0	4.0	-1.0	-1006.0
1634974385.489633	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	87.0	80.0	46.0	952.33	11.0	20.0	4.0	-983.0
1634974385.598992	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	87.0	80.0	46.0	952.32	11.0	13.0	-5.0	-996.0
1634974385.694368	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	87.0	80.0	46.0	952.29	11.0	5.0	4.0	-991.0
1634974385.801537	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	87.0	80.0	46.0	952.33	11.0	-3.0	5.0	-996.0
1634974385.904524	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	87.0	80.0	46.0	952.29	11.0	-1.0	0.0	-982.0
1634974386.009995	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	87.0	80.0	46.0	952.41	11.0	12.0	10.0	-982.0
1634974386.112928	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	88.0	80.0	46.0	952.34	11.0	-8.0	4.0	-1000.0
1634974386.209787	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	87.0	80.0	46.0	952.25	11.0	-9.0	9.0	-1013.0
1634974386.306947	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	87.0	80.0	46.0	952.3	11.0	-21.0	5.0	-999.0
1634974386.413441	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	86.0	80.0	46.0	952.33	11.0	-13.0	0.0	-1016.0
1634974386.509044	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	87.0	80.0	46.0	952.33	12.0	-11.0	1.0	-1008.0
1634974386.618534	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	86.0	80.0	46.0	952.29	12.0	-16.0	18.0	-998.0
1634974386.724649	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	86.0	80.0	46.0	952.38	12.0	1.0	-5.0	-987.0
1634974386.826828	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	86.0	80.0	46.0	952.4	12.0	-6.0	7.0	-1009.0
1634974386.915871	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	85.0	80.0	46.0	952.49	12.0	9.0	-20.0	-1003.0
1634974387.019524	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	85.0	80.0	46.0	952.51	12.0	1.0	-18.0	-951.0
1634974387.131774	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	85.0	80.0	46.0	952.45	12.0	-3.0	-9.0	-1008.0
1634974387.221741	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	46.0	952.35	12.0	3.0	5.0	-1047.0
1634974387.324841	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	84.0	80.0	45.0	952.47	12.0	-11.0	9.0	-1003.0
1634974387.434862	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	83.0	80.0	45.0	952.39	12.0	-16.0	10.0	-992.0
1634974387.533234	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	82.0	80.0	45.0	952.36	13.0	-7.0	0.0	-1035.0
1634974387.642944	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	81.0	80.0	45.0	952.32	13.0	3.0	-14.0	-996.0
1634974387.741278	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	79.0	80.0	45.0	952.41	13.0	6.0	-17.0	-1004.0
1634974387.794495	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	78.0	80.0	45.0	952.39	13.0	5.0	-3.0	-1028.0
1634974387.897465	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	76.0	70.0	45.0	952.4	13.0	7.0	-14.0	-1043.0
1634974387.998851	0.0	0.0	0.0	0.0	0.0	0.0	50.0	52.0	75.0	70.0	45.0	952.33	13.0	9.0	-18.0	-1025.0
1634974388.139954	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	73.0	70.0	45.0	952.35	13.0	-9.0	-25.0	-997.0
1634974388.252596	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	72.0	70.0	45.0	952.34	13.0	9.0	-20.0	-1008.0
1634974388.350378	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	71.0	70.0	45.0	952.34	13.0	-3.0	13.0	-1028.0
1634974388.396384	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	69.0	70.0	45.0	952.39	14.0	6.0	0.0	-1048.0
1634974388.510029	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	68.0	70.0	45.0	952.28	14.0	9.0	1.0	-1030.0
1634974388.603449	1.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	67.0	70.0	45.0	952.34	14.0	11.0	-6.0	-998.0
1634974388.712536	1.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	66.0	70.0	45.0	952.35	14.0	5.0	8.0	-1042.0
1634974388.813495	0.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	65.0	70.0	45.0	952.34	14.0	17.0	-8.0	-1031.0
1634974388.906974	1.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	63.0	70.0	45.0	952.23	14.0	15.0	-11.0	-1026.0
1634974389.007477	1.0	0.0	0.0	0.0	0.0	0.0	50.0	53.0	61.0	70.0	45.0	952.3	14.0	22.0	0.0	-1004.0
1634974389.116838	1.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	59.0	70.0	45.0	952.24	14.0	-1.0	9.0	-1033.0
1634974389.214104	1.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	57.0	70.0	45.0	952.21	14.0	20.0	-21.0	-1091.0
1634974389.321402	0.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	55.0	60.0	44.0	952.19	14.0	31.0	-14.0	-985.0
1634974389.420584	1.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	52.0	60.0	44.0	952.18	15.0	23.0	-7.0	-1035.0
1634974389.514312	1.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	50.0	60.0	44.0	952.21	15.0	11.0	11.0	-1056.0
1634974389.616882	0.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	48.0	60.0	44.0	952.23	15.0	12.0	8.0	-1020.0
1634974389.72982	1.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	46.0	60.0	44.0	952.06	15.0	11.0	5.0	-1034.0
1634974389.825277	1.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	45.0	60.0	44.0	952.19	15.0	26.0	-16.0	-981.0
1634974389.922419	1.0	0.0	0.0	0.0	0.0	0.0	50.0	54.0	43.0	60.0	44.0	952.16	15.0	15.0	-10.0	-958.0
1634974390.033231	1.0	0.0	0.0	0.0	0.0	1.0	50.0	54.0	40.0	60.0	44.0	952.07	15.0	12.0	11.0	-968.0
1634974390.126966	1.0	0.0	0.0	0.0	0.0	1.0	50.0	53.0	37.0	50.0	44.0	952.1	15.0	13.0	-1.0	-942.0
1634974390.24704	0.0	0.0	0.0	0.0	0.0	2.0	50.0	53.0	33.0	50.0	44.0	952.19	15.0	14.0	7.0	-939.0
1634974390.34542	0.0	0.0	0.0	0.0	0.0	3.0	50.0	53.0	30.0	50.0	44.0	952.0	15.0	20.0	-2.0	-955.0
1634974390.435842	0.0	0.0	0.0	0.0	0.0	3.0	50.0	53.0	26.0	50.0	44.0	951.96	16.0	20.0	-4.0	-987.0
1634974390.540132	1.0	0.0	0.0	0.0	0.0	3.0	50.0	53.0	24.0	40.0	44.0	951.93	16.0	17.0	0.0	-986.0
1634974390.651699	1.0	0.0	0.0	0.0	0.0	4.0	50.0	53.0	23.0	40.0	44.0	951.67	16.0	7.0	5.0	-1005.0
1634974390.746679	1.0	0.0	0.0	0.0	0.0	4.0	50.0	53.0	23.0	30.0	44.0	951.48	16.0	24.0	-5.0	-995.0
1634974390.847368	1.0	0.0	0.0	0.0	0.0	3.0	50.0	53.0	23.0	30.0	44.0	951.1	16.0	33.0	-9.0	-1028.0
1634974390.95674	1.0	0.0	0.0	0.0	0.0	3.0	50.0	53.0	23.0	30.0	44.0	950.67	16.0	1.0	3.0	-1011.0
1634974391.057615	0.0	0.0	0.0	0.0	0.0	3.0	50.0	53.0	23.0	30.0	44.0	949.68	16.0	2.0	24.0	-1049.0
1634974391.148348	-3.0	2.0	0.0	0.0	0.0	1.0	51.0	54.0	22.0	20.0	44.0	949.03	16.0	97.0	0.0	-1110.0
1634974391.259729	0.0	-1.0	0.0	0.0	0.0	0.0	51.0	54.0	22.0	20.0	44.0	950.19	16.0	-12.0	-35.0	-860.0
1634974391.357534	-1.0	2.0	-1.0	0.0	0.0	0.0	51.0	54.0	22.0	30.0	43.0	950.34	16.0	-46.0	15.0	-985.0
1634974391.46039	1.0	-2.0	-2.0	0.0	0.0	0.0	51.0	54.0	21.0	30.0	43.0	950.37	17.0	67.0	16.0	-605.0
1634974391.559126	-2.0	-7.0	0.0	0.0	0.0	0.0	51.0	54.0	22.0	30.0	43.0	950.38	17.0	37.0	-21.0	-772.0
1634974391.656832	-9.0	-15.0	-2.0	0.0	0.0	1.0	51.0	54.0	20.0	30.0	43.0	950.03	17.0	-75.0	124.0	-942.0
1634974391.768602	-14.0	-21.0	-5.0	1.0	-2.0	1.0	51.0	54.0	21.0	30.0	43.0	950.84	17.0	-95.0	108.0	-936.0
1634974391.815649	-3.0	-3.0	-13.0	2.0	-4.0	4.0	51.0	54.0	21.0	30.0	43.0	950.29	17.0	23.0	2.0	-791.0
1634974391.926787	-7.0	-27.0	-1.0	0.0	0.0	11.0	51.0	54.0	10.0	10.0	43.0	951.24	17.0	-386.0	283.0	-1305.0
1634974392.020424	0.0	-61.0	0.0	0.0	-1.0	21.0	51.0	54.0	10.0	-10.0	43.0	951.33	17.0	26.0	86.0	-155.0
1634974392.115973	8.0	-101.0	-14.0	0.0	-2.0	30.0	51.0	54.0	10.0	-40.0	43.0	951.33	17.0	36.0	119.0	-91.0
1634974392.229641	-24.0	177.0	-21.0	0.0	-3.0	37.0	51.0	54.0	634.0	-70.0	43.0	951.1	17.0	2492.0	6557.0	6949.0
1634974392.335027	-45.0	174.0	-40.0	-3.0	7.0	21.0	51.0	54.0	6553.0	-100.0	43.0	951.07	17.0	-345.0	-283.0	-584.0
1634974392.433167	-18.0	153.0	-51.0	-1.0	9.0	16.0	51.0	54.0	548.0	-100.0	43.0	951.08	17.0	-210.0	-381.0	-59.0
1634974392.532041	0.0	-154.0	-76.0	0.0	11.0	13.0	51.0	54.0	576.0	-100.0	43.0	951.07	17.0	121.0	496.0	31.0
1634974392.629299	2.0	-167.0	-83.0	3.0	15.0	4.0	51.0	54.0	515.0	-100.0	43.0	950.99	17.0	-184.0	-334.0	-318.0
1634974392.728392	1.0	-165.0	-84.0	6.0	16.0	3.0	51.0	54.0	525.0	-100.0	43.0	950.98	17.0	155.0	-123.0	1157.0
1634974392.84092	1.0	-165.0	-84.0	9.0	17.0	3.0	51.0	54.0	515.0	-100.0	43.0	950.97	17.0	-15.0	-3.0	1026.0
1634974392.946898	1.0	-166.0	-84.0	11.0	17.0	3.0	51.0	54.0	550.0	-110.0	43.0	951.02	17.0	-10.0	1.0	1022.0
